total_time,inference_time,memcpy_h2d_time,memcpy_d2h_time
0.0032874849857762456,0.0020933710038661957,0.00027695600874722004,1.725391484797001e-05
0.0037698339438065886,0.002496322966180742,0.00025264197029173374,1.8179998733103275e-05
0.0038953550392761827,0.002119595999829471,0.0004072550218552351,1.7298967577517033e-05
0.003596629947423935,0.002107042004354298,0.0002579549327492714,1.7605023458600044e-05
0.0033773609902709723,0.0020938790403306484,0.00024630199186503887,1.6886042430996895e-05
0.003402944072149694,0.002111115027219057,0.0002538420958444476,1.8079997971653938e-05
0.003946098033338785,0.0022504639346152544,0.00044931506272405386,1.9217957742512226e-05
0.0037446209462359548,0.0021330179879441857,0.0003417209954932332,1.746497582644224e-05
0.0034799519926309586,0.0021108880173414946,0.00026033702306449413,1.764204353094101e-05
0.003384190029464662,0.0021093119867146015,0.000256406026892364,1.719000283628702e-05
0.0033079360146075487,0.002090967958793044,0.0002774799941107631,1.67719554156065e-05
0.003616746049374342,0.002104619052261114,0.00034125498495996,1.632608473300934e-05
0.0035772870760411024,0.0021153020206838846,0.00036451604682952166,1.7206999473273754e-05
0.0035326109500601888,0.002109654014930129,0.0002522930735722184,1.760595478117466e-05
0.003294730093330145,0.0020924590062350035,0.00026924104895442724,1.720106229186058e-05
0.00379023898858577,0.0024165320210158825,0.00036281999200582504,1.7576036043465137e-05
0.003811040078289807,0.002248884062282741,0.0004970229929313064,1.8072081729769707e-05
0.003843083046376705,0.0026593119837343693,0.00024596601724624634,2.377200871706009e-05
0.0036245599621906877,0.002130539040081203,0.000290962983854115,1.943996176123619e-05
0.0032014629105105996,0.0020836349576711655,0.00023373996373265982,1.7203972674906254e-05
0.003942582057788968,0.002308691036887467,0.00034264405257999897,4.656706005334854e-05
0.004039420047774911,0.0021179079776629806,0.00037100096233189106,2.1414016373455524e-05
0.00360786693636328,0.002120584947988391,0.0002775070024654269,1.8366961739957333e-05
0.003592386026866734,0.002114251023158431,0.00027188006788492203,1.916801556944847e-05
0.004643019987270236,0.0030318399658426642,0.00042432709597051144,2.2054999135434628e-05
0.004074627999216318,0.0021345990244299173,0.0003497640136629343,1.911900471895933e-05
